Customer ID,MonetaryValue,Frequency,Recency,Cluster
14427.0,1263.52,4,49,2
14428.0,1244.83,5,6,2
14429.0,516.28,1,403,1
14430.0,1220.9,3,511,1
14431.0,2614.2,4,302,2
14432.0,2255.51,6,9,2
14433.0,289.6,1,465,1
14434.0,1372.8,6,21,2
14435.0,90.42,1,501,1
14436.0,271.70000000000005,2,98,3
14437.0,958.84,5,365,1
14438.0,131.9,1,305,1
14441.0,4611.6900000000005,11,0,0
14443.0,2386.47,5,53,2
14444.0,132.04,1,455,1
14445.0,221.65,1,455,1
14446.0,1236.51,5,0,2
14447.0,1711.73,6,18,2
14448.0,375.35,2,8,3
14449.0,2482.8,8,18,2
14450.0,1128.44,7,180,2
14451.0,3308.77,12,59,0
14452.0,665.59,4,10,3
14453.0,119.93,1,189,3
14454.0,977.3,5,375,1
14455.0,628.21,4,431,1
14456.0,3059.44,9,4,0
14457.0,113.64,1,310,1
14458.0,228.62,1,380,1
14460.0,1093.5,9,109,2
14462.0,2265.01,12,65,0
14463.0,786.5699999999999,4,97,3
14464.0,111.0,2,567,1
14465.0,3946.03,11,246,0
14466.0,4646.9,13,28,0
14467.0,2220.9900000000002,12,17,0
14468.0,204.24,1,733,1
14469.0,2112.21,4,415,2
14470.0,712.04,3,11,3
14471.0,400.95,2,590,1
14472.0,2228.22,9,103,2
14473.0,234.34000000000003,2,73,3
14474.0,1278.08,2,45,3
14475.0,1151.15,4,71,3
14476.0,215.7,1,256,3
14477.0,1969.6,7,19,2
14478.0,1276.66,4,381,1
14479.0,1299.11,4,253,2
14480.0,1299.52,4,10,2
14481.0,2311.4900000000002,5,164,2
14482.0,4357.91,12,17,0
14483.0,257.1,2,281,3
14484.0,1070.98,4,49,3
14485.0,165.75,1,38,3
14486.0,175.5,2,511,1
14487.0,1453.61,7,26,2
14488.0,1064.28,1,67,3
14489.0,1574.93,4,206,2
14490.0,1273.47,2,405,1
14491.0,468.13,2,174,3
14492.0,1921.91,7,429,2
14493.0,5130.15,10,6,0
14494.0,401.46,3,25,3
14495.0,174.8,3,50,3
14496.0,2668.23,7,311,2
14497.0,697.0600000000001,2,308,1
14498.0,3911.27,10,42,0
14499.0,2138.9700000000003,7,25,2
14500.0,356.85,3,87,3
14501.0,251.21,2,183,3
14502.0,2467.63,11,19,0
14503.0,3543.26,6,2,0
14504.0,673.26,4,46,3
14506.0,3290.67,7,16,0
14507.0,3284.43,11,23,0
14508.0,874.94,5,21,3
14509.0,110.95,1,533,1
14510.0,1007.28,3,375,1
14511.0,1314.81,5,10,2
14512.0,1223.47,7,187,2
14513.0,788.01,6,100,2
14514.0,4598.9800000000005,9,60,0
14515.0,3749.2599999999998,12,17,0
14516.0,163.92,1,515,1
14517.0,330.45,2,32,3
14518.0,174.37,1,63,3
14519.0,206.09,2,683,1
14520.0,270.6,2,1,3
14521.0,199.45000000000002,1,490,1
14522.0,1758.6200000000001,8,23,2
14523.0,241.09,1,107,3
14524.0,2933.71,13,31,0
14526.0,262.4,1,388,1
14528.0,364.21999999999997,1,36,3
14529.0,620.04,3,59,3
14531.0,376.34,1,479,1
14532.0,3859.1800000000003,11,235,0
14533.0,3466.37,11,24,0
14536.0,171.8,1,259,3
14537.0,641.4,2,57,3
14538.0,1370.8400000000001,5,64,2
14539.0,537.48,2,15,3
14540.0,3795.34,11,9,0
14541.0,2499.68,14,58,0
14542.0,103.25,1,185,3
14544.0,2982.43,3,23,2
14545.0,349.25,1,673,1
14546.0,5197.9,11,4,0
14547.0,4007.54,8,3,0
14548.0,2627.49,9,150,0
14549.0,916.5500000000001,4,310,1
14550.0,1353.31,4,10,2
14551.0,880.04,7,17,2
14552.0,511.28000000000003,3,151,3
14553.0,1841.54,9,18,2
14554.0,2381.04,4,9,2
14555.0,2315.63,6,56,2
14556.0,835.34,3,595,1
14557.0,788.38,1,84,3
14558.0,655.5,3,653,1
14559.0,75.6,1,389,1
14561.0,1080.76,3,75,3
14563.0,664.32,2,509,1
14564.0,2605.62,2,434,1
14565.0,3709.2200000000003,5,95,2
14566.0,4092.0,4,110,2
14567.0,1530.3600000000001,2,56,3
14568.0,919.7,1,434,1
14569.0,598.98,4,0,3
14570.0,512.4,3,280,3
14571.0,161.65,1,424,1
14573.0,2621.42,13,179,0
14574.0,143.70000000000002,1,732,1
14575.0,460.71,1,487,1
14576.0,70.80000000000001,1,371,1
14577.0,1374.25,7,12,2
14578.0,168.63,1,2,3
14579.0,105.56,1,431,1
14580.0,14.850000000000001,1,517,1
14581.0,433.8,2,16,3
14582.0,114.11,1,40,3
14583.0,1781.03,8,5,2
14584.0,1747.91,8,168,2
14585.0,1143.27,5,49,2
14586.0,237.36,1,276,3
14587.0,1601.14,9,18,2
14588.0,135.39,1,577,1
14589.0,79.5,1,371,1
14591.0,1447.14,4,14,2
14592.0,570.46,3,34,3
14593.0,3704.5099999999998,12,21,0
14594.0,634.83,2,6,3
14595.0,2164.45,8,19,2
14596.0,229.47,1,626,1
14597.0,2201.54,6,10,2
14598.0,384.04,2,43,3
14599.0,474.54,2,389,1
14600.0,865.1700000000001,2,305,1
14601.0,213.96,1,10,3
14602.0,205.35999999999999,1,655,1
14603.0,660.0,1,274,3
14604.0,136.35999999999999,1,632,1
14605.0,936.31,4,373,1
14608.0,3342.94,10,3,0
14609.0,1486.2,10,71,2
14610.0,24.35,2,395,1
14611.0,604.3299999999999,2,443,1
14612.0,877.7,1,414,1
14613.0,76.32000000000001,1,679,1
14614.0,295.13,1,385,1
14615.0,951.76,5,393,1
14616.0,527.78,5,242,3
14617.0,190.47000000000003,2,402,1
14618.0,1342.32,7,8,2
14619.0,1291.24,2,245,3
14620.0,412.78000000000003,2,205,3
14621.0,3000.57,9,0,0
14622.0,320.58000000000004,1,184,3
14623.0,2054.9,10,31,2
14624.0,814.07,6,56,2
14625.0,4497.88,11,195,0
14627.0,462.75,1,378,1
14628.0,1998.0,5,90,2
14629.0,959.01,2,3,3
14630.0,338.65,1,483,1
14631.0,2025.69,6,50,2
14632.0,114.56,1,262,3
14633.0,344.90000000000003,1,265,3
14634.0,2124.46,4,437,1
14635.0,215.22,1,453,1
14636.0,609.85,2,35,3
14637.0,106.67999999999999,1,676,1
14638.0,443.6,1,50,3
14639.0,4978.96,9,51,0
14640.0,3667.06,10,23,0
14641.0,110.46,1,21,3
14642.0,96.12,1,58,3
14643.0,1679.89,5,169,2
14644.0,2247.72,7,67,2
14645.0,876.89,3,156,3
14647.0,519.97,2,200,3
14648.0,4543.6,15,415,0
14649.0,3775.31,9,4,0
14650.0,62.5,1,588,1
14651.0,2034.1200000000001,9,66,2
14652.0,114.18,1,76,3
14653.0,3426.28,11,0,0
14654.0,246.86,1,737,1
14655.0,3878.51,7,7,0
14656.0,814.65,5,168,3
14657.0,1460.8700000000001,6,17,2
14658.0,247.15,2,4,3
14659.0,2529.93,9,8,0
14660.0,285.74,2,86,3
14661.0,107.95,1,26,3
14662.0,1416.33,7,28,2
14663.0,490.6,2,429,1
14664.0,637.89,2,19,3
14665.0,2749.65,7,60,2
14666.0,179.95,1,23,3
14668.0,111.63,1,444,1
14669.0,3243.93,7,241,2
14670.0,602.0,3,279,3
14671.0,1127.45,2,548,1
14672.0,1113.14,4,234,3
14673.0,3410.81,7,2,0
14674.0,173.66,1,508,1
14675.0,1066.9,2,15,3
14677.0,184.91,1,592,1
14678.0,403.39,1,578,1
14679.0,1289.44,3,381,1
14681.0,875.1500000000001,6,70,2
14682.0,1514.81,6,187,2
14683.0,146.56,1,587,1
14684.0,1468.55,6,25,2
14685.0,4619.79,8,575,0
14686.0,885.83,5,413,1
14687.0,1402.06,3,106,3
14689.0,112.8,1,208,3
14690.0,794.33,4,43,3
14691.0,2114.33,5,30,2
14692.0,1745.09,12,136,0
14693.0,1165.36,7,264,2
14694.0,244.31,1,616,1
14695.0,1620.07,3,518,1
14696.0,2767.9,8,3,0
14697.0,188.60999999999999,2,217,3
14698.0,1250.76,5,1,2
14699.0,702.6,4,213,3
14700.0,3116.26,5,31,2
14701.0,4562.09,15,10,0
14703.0,318.17,1,14,3
14704.0,1781.23,9,19,2
14705.0,179.0,1,198,3
14706.0,390.69,1,618,1
14707.0,139.2,2,435,1
14708.0,2212.2799999999997,5,2,2
14710.0,1922.59,13,13,0
14711.0,2868.8,11,9,0
14712.0,1328.0700000000002,4,28,2
14714.0,906.24,4,23,3
14715.0,1824.55,8,24,2
14716.0,565.45,3,42,3
14717.0,81.3,1,732,1
14718.0,226.42,1,409,1
14719.0,1602.13,5,1,2
14720.0,663.81,3,5,3
14721.0,115.77,1,378,1
14722.0,513.37,3,146,3
14723.0,2089.66,11,9,0
14724.0,345.25,1,589,1
14725.0,1309.36,4,24,2
14726.0,124.75,1,654,1
14727.0,465.22999999999996,3,273,3
14728.0,190.58,1,412,1
14729.0,907.38,3,373,1
14730.0,2005.06,8,0,2
14731.0,380.02,3,46,3
14734.0,1056.42,4,425,1
14736.0,401.08,2,484,1
14737.0,3554.17,4,3,2
14738.0,1821.9,9,42,2
14740.0,4161.06,11,196,0
14741.0,1897.59,7,11,2
14742.0,579.85,1,434,1
14743.0,50.48,1,592,1
14744.0,3885.08,14,15,0
14745.0,2571.81,12,112,0
14746.0,593.5,4,405,1
14747.0,328.2,1,248,3
14748.0,3152.32,10,28,0
14749.0,310.15,1,479,1
14750.0,112.03,1,735,1
14751.0,126.45,2,683,1
14752.0,389.64,1,43,3
14753.0,869.51,2,86,3
14754.0,1550.48,6,44,2
14756.0,2603.76,3,14,2
14757.0,420.5,1,74,3
14758.0,2864.97,7,144,2
14759.0,1625.97,3,4,2
14760.0,89.2,1,296,1
14761.0,447.92,3,58,3
14762.0,417.57,2,263,3
14764.0,278.3,1,46,3
14765.0,254.11,3,28,3
14767.0,382.81,1,473,1
14768.0,192.60000000000002,2,16,3
14770.0,3637.64,8,231,0
14771.0,594.62,2,620,1
14772.0,139.26,1,111,3
14773.0,140.55,1,592,1
14774.0,241.45,1,528,1
14775.0,1418.46,3,57,3
14776.0,3708.3,15,50,0
14777.0,307.56,1,403,1
14778.0,730.86,2,126,3
14779.0,386.15,3,280,3
14780.0,447.68,2,54,3
14782.0,200.10000000000002,1,319,1
14783.0,307.3,1,658,1
14784.0,449.93,3,25,3
14785.0,77.4,2,9,3
14786.0,90.96,1,549,1
14787.0,110.65,1,470,1
14788.0,1156.32,3,6,3
14789.0,197.64,1,28,3
14790.0,2526.62,10,16,0
14791.0,303.63,1,606,1
14792.0,6.2,1,63,3
14793.0,625.9,2,20,3
14794.0,1953.9,10,2,2
14795.0,131.45000000000002,1,165,3
14797.0,300.31,1,506,1
14798.0,724.31,8,52,2
14799.0,338.15,2,50,3
14801.0,193.14,1,60,3
14803.0,845.55,3,161,3
14804.0,353.27,1,8,3
14805.0,1104.64,7,14,2
14806.0,303.43,2,74,3
14807.0,519.29,2,390,1
14808.0,2741.17,8,39,2
14809.0,686.76,2,620,1
14810.0,2537.02,13,40,0
14811.0,170.5,1,386,1
14812.0,185.8,1,598,1
14813.0,1090.87,4,369,1
14814.0,159.21,1,580,1
14815.0,778.5,2,36,3
14816.0,271.85,1,196,3
14817.0,3609.86,7,199,0
14818.0,1170.41,6,73,2
14819.0,470.16,4,63,3
14820.0,1274.76,9,20,2
14821.0,1286.45,7,366,2
14822.0,157.70000000000002,1,484,1
14823.0,321.43,3,179,3
14824.0,4022.9100000000003,10,9,0
14826.0,385.2,2,581,1
14829.0,1692.84,7,28,2
14830.0,196.28,1,52,3
14831.0,1676.57,3,679,1
14833.0,94.8,1,498,1
14834.0,2206.16,7,17,2
14835.0,297.0,2,528,1
14836.0,102.44999999999999,3,9,3
14837.0,3460.32,9,89,0
14838.0,773.6700000000001,2,422,1
14839.0,915.28,3,417,1
14840.0,362.71,2,267,3
14842.0,2824.69,4,43,2
14843.0,211.79999999999998,1,436,1
14845.0,150.0,1,599,1
14846.0,437.4,1,426,1
14847.0,1348.95,3,148,3
14848.0,310.56,1,404,1
14850.0,1794.01,7,311,2
14851.0,829.4100000000001,3,22,3
14853.0,1376.87,5,23,2
14854.0,4322.86,11,77,0
14856.0,1311.3799999999999,3,35,3
14857.0,3651.851,7,59,0
14858.0,180.75,1,505,1
14859.0,1705.64,5,12,2
14860.0,170.32,1,18,3
14861.0,1380.73,10,51,2
14862.0,841.1999999999999,2,25,3
14863.0,266.76,1,28,3
14865.0,129.72,4,6,3
14867.0,2952.06,16,185,0
14868.0,4184.01,12,2,0
14869.0,2804.24,6,8,2
14870.0,1838.95,6,261,2
14871.0,1258.97,9,2,2
14872.0,816.6,3,483,1
14873.0,854.13,2,209,3
14874.0,116.18,1,534,1
14875.0,2862.4,3,107,2
14876.0,256.7,2,520,1
14877.0,437.0,2,417,1
14879.0,185.06,1,684,1
14880.0,706.19,3,76,3
14881.0,255.4,1,19,3
14882.0,3628.15,14,26,0
14883.0,761.59,6,18,2
14884.0,120.6,1,668,1
14885.0,1598.12,3,131,2
14886.0,364.8,1,252,3
14887.0,1862.0,1,78,3
14888.0,369.2,1,206,3
14889.0,135.9,1,335,1
14890.0,817.25,3,253,3
14891.0,1106.73,4,147,3
14892.0,202.35000000000002,1,690,1
14893.0,1809.6100000000001,3,9,2
14894.0,1492.81,3,84,3
14896.0,2092.42,8,204,2
14897.0,3140.54,8,7,0
14898.0,3507.81,14,22,0
14899.0,1384.88,1,394,1
14900.0,13.919999999999998,1,521,1
14901.0,2289.65,12,10,0
14902.0,1035.6200000000001,3,25,3
14903.0,2810.63,5,20,2
14904.0,1640.64,4,1,2
14905.0,1971.39,8,157,2
14908.0,381.9,2,73,3
14909.0,1404.68,3,436,1
14910.0,434.35,4,2,3
14912.0,1849.58,5,16,2
14913.0,4073.13,8,35,0
14915.0,1811.25,11,90,0
14916.0,3042.95,8,70,0
14917.0,1123.75,2,596,1
14919.0,359.35,1,538,1
14920.0,1607.17,3,212,2
14921.0,1316.07,2,29,3
14922.0,843.74,2,393,1
14923.0,749.1,1,50,3
14924.0,931.01,3,245,3
14926.0,359.4,2,381,1
14927.0,308.2,1,396,1
14928.0,223.91000000000003,1,627,1
14929.0,836.69,2,31,3
14931.0,864.6800000000001,4,4,3
14932.0,879.66,2,365,1
14933.0,1770.0,4,443,1
14934.0,3403.5,5,81,2
14935.0,2849.83,2,296,2
14937.0,1621.88,3,56,2
14938.0,2322.43,2,561,1
14940.0,531.49,2,417,1
14941.0,182.1,1,578,1
14942.0,746.56,4,401,1
14943.0,107.62,1,662,1
14945.0,179.4,1,413,1
14946.0,100.9,1,13,3
14947.0,1049.79,6,71,2
14948.0,1101.97,6,22,2
14949.0,515.0,4,468,1
14950.0,371.2,1,18,3
14951.0,311.69,1,78,3
14953.0,1011.27,4,24,3
14954.0,503.44,2,11,3
14955.0,163.77,1,732,1
14956.0,1325.0,1,420,1
14957.0,333.29,2,252,3
14958.0,957.9399999999999,6,146,2
14959.0,695.42,4,63,3
14960.0,221.27,2,7,3
14962.0,366.91,4,270,3
14963.0,3164.48,12,9,0
14964.0,206.21,1,246,3
14965.0,599.0,2,95,3
14966.0,1115.8400000000001,6,14,2
14967.0,1982.6100000000001,6,49,2
14968.0,501.24,2,29,3
14969.0,906.23,1,703,1
14970.0,4919.35,12,67,0
14971.0,1116.57,3,34,3
14972.0,145.07,2,127,3
14973.0,1314.45,3,106,3
14974.0,114.39,1,36,3
14975.0,472.39,2,56,3
14976.0,774.86,6,56,2
14977.0,31.929999999999996,1,725,1
14978.0,3142.14,10,71,0
14979.0,439.46,1,734,1
14980.0,150.68,1,736,1
14981.0,372.92,2,245,3
14982.0,234.88,1,571,1
14983.0,183.20000000000002,1,688,1
14984.0,1271.41,6,18,2
14985.0,296.75,2,197,3
14986.0,566.9,2,375,1
14987.0,1713.85,8,15,2
14988.0,2066.6,7,211,2
14989.0,342.4,1,661,1
14990.0,305.42,2,611,1
14991.0,314.67,1,429,1
14992.0,210.5,1,441,1
14993.0,36.13,1,563,1
14994.0,956.68,5,381,1
14995.0,233.23000000000002,2,38,3
14996.0,442.28999999999996,2,480,1
14997.0,776.5999999999999,4,45,3
14998.0,770.73,4,169,3
14999.0,129.48000000000002,1,592,1
15000.0,490.52,1,47,3
15001.0,228.85999999999999,2,393,1
15002.0,4817.28,9,115,0
15003.0,1060.7,6,472,1
15004.0,1245.93,1,146,3
15006.0,820.19,2,50,3
15007.0,156.91,1,158,3
15008.0,360.0,2,479,1
15009.0,1261.78,3,11,3
15010.0,308.94,1,35,3
15011.0,416.6,2,395,1
15012.0,860.62,3,53,3
15013.0,1641.3,10,487,2
15014.0,260.17,2,42,3
15015.0,2354.52,13,500,0
15016.0,630.3,5,172,3
15017.0,125.58,1,33,3
15018.0,607.46,3,38,3
15019.0,266.0,1,266,3
15020.0,203.42,1,378,1
15021.0,2783.83,12,8,0
15022.0,1186.09,5,11,2
15024.0,4075.51,16,9,0
15025.0,1005.14,2,32,3
15026.0,1056.81,5,79,2
15027.0,3195.6,10,30,0
15028.0,1157.71,6,7,2
15029.0,365.1,1,619,1
15030.0,1979.91,8,71,2
15031.0,3156.58,14,3,0
15033.0,2583.37,10,4,0
15035.0,252.73000000000002,1,89,3
15036.0,465.55,3,71,3
15037.0,402.51,2,375,1
15038.0,1309.86,9,58,2
15040.0,7.49,1,541,1
15041.0,293.6,2,169,3
15042.0,315.45,2,198,3
15043.0,2858.7999999999997,6,30,2
15045.0,735.66,2,151,3
15047.0,343.62,1,269,3
15048.0,482.75,4,64,3
15049.0,121.17000000000002,1,273,3
15050.0,4193.79,5,24,0
15051.0,3935.16,9,22,0
15052.0,215.78,1,318,1
15053.0,697.79,3,4,3
15054.0,302.1,2,11,3
15055.0,560.07,3,474,1
15056.0,133.45,1,519,1
15057.0,3255.96,5,274,2
15058.0,3410.03,16,24,0
15060.0,301.84,4,7,3
15062.0,2585.62,8,70,2
15063.0,370.79999999999995,1,212,3
15064.0,1154.41,4,409,1
15065.0,3326.86,5,37,2
15066.0,893.59,1,52,3
15067.0,3877.88,5,77,0
15068.0,1176.85,4,45,3
15069.0,1109.53,1,178,3
15070.0,843.25,3,372,1
15071.0,1455.56,4,93,2
15072.0,187.51999999999998,1,478,1
15073.0,2788.02,8,9,0
15074.0,1566.33,3,104,3
15075.0,773.03,1,77,3
15076.0,1447.74,3,172,3
15077.0,2428.08,2,494,1
15079.0,3767.35,11,212,0
15080.0,546.25,2,427,1
15081.0,1965.72,12,21,0
15082.0,93.35000000000001,1,668,1
15083.0,88.2,1,256,3
15084.0,965.2,2,379,1
15085.0,347.54,1,729,1
15086.0,218.53,2,564,1
15087.0,306.94,1,281,3
15088.0,1160.07,2,20,3
15089.0,2420.84,6,9,2
15090.0,381.32,1,307,1
15091.0,1046.6100000000001,3,67,3
15092.0,776.46,3,214,3
15094.0,83.0,2,462,1
15095.0,3141.64,10,103,0
15096.0,219.39000000000001,1,42,3
15097.0,908.35,3,3,3
15099.0,410.48,1,83,3
15100.0,2894.7,7,333,2
15101.0,1477.94,6,8,2
15102.0,554.67,2,530,1
15103.0,703.36,2,30,3
15104.0,1027.44,2,196,3
15105.0,3094.91,9,17,0
15106.0,1422.52,5,17,2
15107.0,940.35,9,310,2
15108.0,1159.25,3,141,3
15109.0,983.1,3,245,3
15110.0,1505.8500000000001,6,23,2
15111.0,2730.87,5,28,2
15112.0,209.4,1,610,1
15113.0,3608.94,3,9,2
15114.0,3400.12,12,29,0
15115.0,531.85,2,17,3
15116.0,1352.75,4,17,2
15117.0,2485.9700000000003,8,14,2
15118.0,244.8,1,133,3
15119.0,266.4,1,245,3
15120.0,358.82,1,133,3
15121.0,457.72,2,49,3
15122.0,4497.47,11,113,0
15123.0,4656.17,5,6,0
15124.0,450.82,4,22,3
15126.0,449.49,2,536,1
15127.0,711.5,2,65,3
15128.0,1783.68,5,59,2
15130.0,330.11,1,169,3
15131.0,80.28,1,394,1
15132.0,977.9300000000001,5,17,2
15133.0,1806.9,5,127,2
15134.0,1596.29,10,14,2
15135.0,305.68,2,238,3
15136.0,1286.7,4,2,2
15137.0,823.4,2,520,1
15138.0,502.52,1,393,1
15139.0,178.96,2,239,3
15140.0,3243.69,8,51,0
15141.0,1388.47,7,457,2
15142.0,2619.92,6,45,2
15143.0,563.63,2,225,3
15145.0,1194.73,4,3,3
15146.0,1327.16,2,164,3
15147.0,623.5,1,239,3
15148.0,301.29,1,10,3
15149.0,1524.6100000000001,4,133,2
15151.0,2085.61,2,422,1
15153.0,329.25,1,30,3
15154.0,1388.41,3,74,3
15155.0,383.96999999999997,1,382,1
15156.0,961.49,3,0,3
15157.0,2654.11,5,3,2
15158.0,606.02,2,44,3
15160.0,589.27,4,356,1
15161.0,119.92,1,387,1
15162.0,312.9,1,730,1
15163.0,304.47,2,17,3
15164.0,2068.92,9,68,2
15165.0,975.5,1,372,1
15166.0,167.16,1,467,1
15167.0,1659.67,5,320,2
15168.0,106.56,1,25,3
15169.0,569.22,2,381,1
15170.0,81.15,1,406,1
15171.0,1289.5,1,330,1
15172.0,1624.05,5,8,2
15173.0,1494.6,7,380,2
15174.0,481.46,2,322,1
15175.0,224.14,1,71,3
15176.0,988.04,1,667,1
15177.0,948.93,1,425,1
15178.0,40.5,1,259,3
15180.0,904.4300000000001,3,366,1
15181.0,1200.2,5,65,2
15182.0,2998.952,11,153,0
15183.0,639.93,3,547,1
15184.0,689.95,4,28,3
15185.0,310.62,1,69,3
15186.0,1403.2,5,13,2
15187.0,4762.18,15,1,0
15188.0,310.43,1,724,1
15190.0,834.4399999999999,1,433,1
15191.0,588.05,3,462,1
15192.0,1981.39,5,119,2
15193.0,499.32,1,60,3
15195.0,3861.0,1,2,2
15196.0,316.25,2,432,1
15197.0,1877.51,6,10,2
15198.0,571.35,5,91,3
15199.0,3122.4,10,58,0
15200.0,549.05,1,494,1
15201.0,1842.95,7,86,2
15203.0,4400.18,15,25,0
15204.0,316.58,1,356,1
15205.0,653.24,2,84,3
15206.0,420.29999999999995,4,9,3
15207.0,683.9200000000001,3,415,1
15208.0,970.52,6,0,2
15209.0,178.98000000000002,1,729,1
15210.0,1176.19,3,224,3
15211.0,1277.48,2,59,3
15212.0,208.28,2,240,3
15213.0,328.35,2,318,1
15214.0,1661.44,8,1,2
15215.0,2422.43,7,46,2
15216.0,486.09,2,87,3
15217.0,426.24,1,562,1
15219.0,685.45,2,175,3
15220.0,1778.96,6,51,2
15221.0,2465.4500000000003,4,365,2
15222.0,3550.91,11,318,0
15223.0,1417.95,5,225,2
15224.0,871.36,5,357,1
15225.0,409.40000000000003,1,233,3
15226.0,154.41,1,310,1
15227.0,2488.4900000000002,9,36,0
15229.0,160.5,1,585,1
15230.0,429.6,2,238,3
15231.0,250.26,1,620,1
15232.0,612.06,2,112,3
15233.0,59.400000000000006,1,400,1
15234.0,197.0,1,276,3
15235.0,2937.81,16,217,0
15236.0,321.05,1,298,1
15237.0,1412.32,4,1,2
15238.0,1071.99,3,28,3
15239.0,780.59,2,9,3
15240.0,4459.98,12,44,0
15241.0,3050.16,11,66,0
15242.0,302.04,1,421,1
15243.0,927.2800000000001,2,73,3
15244.0,912.08,3,64,3
15245.0,4610.84,8,133,0
15246.0,780.4,3,237,3
15247.0,976.06,3,121,3
15248.0,1893.93,3,410,1
15250.0,60.0,1,640,1
15252.0,2103.41,5,35,2
15253.0,2055.09,8,15,2
15254.0,1088.35,3,126,3
15255.0,3729.42,9,66,0
15256.0,170.4,2,148,3
15257.0,685.9,2,282,3
15258.0,623.16,2,168,3
15259.0,1182.3799999999999,4,512,1
15261.0,1508.0,4,134,2
15262.0,418.82,3,323,1
15263.0,156.51,1,106,3
15264.0,848.4,2,63,3
15265.0,3345.64,4,150,2
15266.0,852.21,5,337,1
15267.0,1717.36,5,21,2
15268.0,961.9000000000001,3,478,1
15269.0,1225.3600000000001,3,23,3
15272.0,2085.48,6,56,2
15273.0,228.96,1,599,1
15274.0,716.57,2,3,3
15275.0,615.14,1,37,3
15276.0,649.53,4,65,3
15277.0,476.34,2,46,3
15278.0,496.15999999999997,4,561,1
15279.0,1580.54,5,354,2
15280.0,406.21999999999997,3,171,3
15282.0,348.59,1,569,1
15283.0,148.33,3,389,1
15284.0,24.75,1,499,1
15285.0,94.92,1,407,1
15286.0,240.55,1,49,3
15287.0,856.03,5,21,3
15288.0,3874.28,10,42,0
15289.0,1593.09,5,28,2
15292.0,180.94,1,200,3
15293.0,247.5,1,665,1
15294.0,233.35,1,410,1
15295.0,217.23999999999998,1,653,1
15297.0,641.94,3,9,3
15300.0,496.44,1,63,3
15302.0,308.0,1,729,1
15303.0,1224.18,3,289,3
15304.0,919.5500000000001,9,60,2
15305.0,93.6,1,554,1
15306.0,3484.73,9,63,0
15307.0,205.3,1,95,3
15308.0,310.47,1,273,3
15309.0,797.96,4,610,1
15310.0,1634.64,1,478,1
15312.0,2930.19,12,74,0
15313.0,52.0,1,109,3
15314.0,820.4499999999999,3,198,3
15315.0,570.5,2,63,3
15316.0,165.0,1,326,1
15317.0,129.75,1,676,1
15318.0,312.62,1,3,3
15319.0,204.5,1,283,1
15320.0,267.13,1,43,3
15322.0,1390.86,2,85,3
15323.0,434.6,3,562,1
15324.0,140.22000000000003,1,700,1
15325.0,1602.01,8,103,2
15326.0,1700.52,5,333,2
15327.0,208.75,1,52,3
15328.0,107.24,1,407,1
15329.0,2984.33,11,38,0
15330.0,714.96,2,31,3
15331.0,767.91,3,499,1
15333.0,1028.56,1,207,3
15334.0,348.72,3,156,3
15335.0,173.97,1,53,3
15336.0,240.5,1,401,1
15337.0,373.02,1,410,1
15338.0,283.43,1,676,1
15339.0,1827.84,7,65,2
15340.0,105.5,1,561,1
15341.0,2402.7200000000003,2,80,2
15342.0,406.09,1,129,3
15343.0,364.5,1,86,3
15344.0,563.94,3,0,3
15345.0,393.54,1,45,3
15346.0,596.12,3,332,1
15347.0,1363.6,4,365,1
15348.0,158.04,1,71,3
15349.0,473.81,2,157,3
15350.0,663.25,2,372,1
15351.0,3738.29,10,11,0
15352.0,114.95,1,548,1
15353.0,3175.95,7,254,2
15355.0,277.05,2,28,3
15356.0,3464.95,13,30,0
15359.0,181.35,8,662,1
15360.0,427.93,1,39,3
15361.0,689.07,4,361,1
15362.0,613.08,2,448,1
15363.0,1004.11,2,372,1
15364.0,913.19,2,95,3
15365.0,4557.13,13,25,0
15366.0,2389.08,7,74,2
15367.0,5081.33,11,56,0
15368.0,722.74,2,20,3
15370.0,3739.01,8,40,0
15371.0,59.400000000000006,1,661,1
15374.0,307.32,2,128,3
15375.0,60.959999999999994,1,689,1
15376.0,1233.3600000000001,3,39,3
15377.0,1211.75,4,382,1
15378.0,246.5,2,462,1
15379.0,4877.84,8,168,0
15380.0,3479.0600000000004,11,8,0
15381.0,1890.5700000000002,5,213,2
15384.0,2027.79,4,169,2
15385.0,942.08,3,39,3
15386.0,394.14,1,185,3
15387.0,468.65,1,491,1
15388.0,140.54,1,269,3
15389.0,2733.8,5,171,2
15390.0,1216.66,2,395,1
15391.0,289.87,1,583,1
15392.0,2911.62,7,4,2
15393.0,891.34,5,15,3
15395.0,107.45,1,325,1
15396.0,796.38,2,112,3
15397.0,94.0,1,289,1
15398.0,1345.53,2,15,3
15399.0,815.77,3,0,3
15400.0,1302.3,8,91,2
15401.0,216.95000000000002,2,451,1
15402.0,1830.12,6,148,2
15403.0,170.88,2,491,1
15404.0,257.06,1,375,1
15405.0,659.84,2,188,3
15406.0,975.87,4,30,3
15407.0,1056.44,4,33,3
15408.0,267.18,1,263,3
15409.0,131.25,1,720,1
15410.0,4685.72,10,83,0
15411.0,1358.88,4,25,2
15412.0,190.53,1,170,3
15414.0,774.9000000000001,3,9,3
15415.0,572.8100000000001,1,312,1
15416.0,4572.82,7,64,0
15417.0,508.8,1,84,3
